X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1754923,5916475,404,,517701,0,,0,2,,North,2009/2010,SANDRINGHAM ROAD,BALMORAL ROAD,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Bright sun,537500,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1893160,5812790,405,,538502,0,,0,2,,Null,2008/2009,JELLICOE ST,OXFORD ST,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Overcast,1215900,0,0,0,4,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,22,Western Bay of Plenty District,Give way,,,,,0,0,Urban,0,,,Heavy rain,Null
1767989,5904387,406,,523722,0,,0,4,,North,2008/2009,SH 1N,REDOUBT OBR,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,Easter,,,,Bright sun,715805,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1796639,5834845,407,,527111,0,0,0,0,0,East,2008/2009,WARING ROAD,WALKER ROAD,,Non-Injury Crash,No,2009,0,East,1,0,1,Hill Road,0,,0,,0,Bright sun,949100,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,13,Waikato District,Unknown,0,0,0,0,1,0,Open,0,0,0,Fine,Null
1751597,5914211,408,,514402,0,,1,1,,Null,2009/2010,BLOCKHOUSE BAY ROAD,WOLVERTON ST,,Non-Injury Crash,No,2009,,East,,0,,Hill Road,,,,,,Bright sun,380600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1767914,5913678,409,,522820,0,,0,1,,West,2009/2010,PAKURANGA ROAD,GLENMORE ROAD,,Non-Injury Crash,No,2009,,East,,0,,Hill Road,,,,,,Overcast,695102,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1767236,5901306,410,,524720,0,,0,2,,Null,2008/2009,RUSSELL ROAD,SWALLOW DRIVE,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Overcast,777502,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1883576,5775205,411,,539400,0,,0,2,,East,2009/2010,LAKE ROAD,RAILWAY ROAD,,Non-Injury Crash,No,2009,,West,,0,,Hill Road,,,,,,Twilight,1224900,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,24,Rotorua District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1844973,5783522,412,,535261,0,,0,2,,South,2008/2009,SH 1N,DOMAIN ROAD,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Overcast,1133501,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,19,South Waikato District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1818019,5802984,413,,527503,0,,0,1,,Null,2008/2009,TIRAU ROAD,SHAKESPEARE ST,,Non-Injury Crash,No,2009,,West,,0,,Hill Road,,,,,,Bright sun,963100,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,80,,Null,1,0,,17,Waipa District,Stop,,,,,0,0,Open,0,,,Fine,Null
1765030,5904684,414,,522100,0,,0,2,,Null,2009/2010,PUHINUI ROAD,KENDERDINE ROAD,,Non-Injury Crash,No,2009,,East,,0,,Hill Road,,,,,,Dark,660300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1755271,5928094,415,,508320,0,,0,2,,West,2008/2009,ARCHERS ROAD,LOCKET ROAD,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Bright sun,199600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1754109,5913174,416,,518901,0,,0,1,,Null,2009/2010,RICHARDSON ROAD,MAY ROAD,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Overcast,585102,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,1,0,Urban,0,,,Light rain,Null
1717755,6050314,417,,502102,0,,0,1,,Null,2009/2010,KAMO ROAD,WAKELIN ST,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Overcast,84700,0,0,1,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,2,Whangarei District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1749430,5913916,418,,511302,0,0,0,1,0,Null,2008/2009,RATA ST,GREAT NORTH ROAD,,Non-Injury Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Dark,268900,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Traffic Signals,1,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1844040,5811738,419,,535502,0,,0,1,,South,2009/2010,HETANA ST,SH 24,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,1118700,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,15,Matamata-Piako District,Give way,,,,,0,0,Urban,1,,,Fine,Null
1878648,5793493,420,,538811,0,,0,1,,Null,2008/2009,SH 36,MANGOREWA STM BR,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,1250001,0,0,0,1,,,0,,,,,,Bay of Plenty Region,Bridge,2-way,Sealed,,0,0,,100,,Null,0,0,,24,Rotorua District,Give way,,,,,1,0,Open,0,,,Fine,Null
1769207,5880812,421,,525922,0,,0,2,,West,2008/2009,HARRIS ST,GRAHAM ST,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Overcast,823200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1772866,5891875,422,,521301,0,,0,2,,North,2008/2009,SH 1N,DRURY ON NBD,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Overcast,808702,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Light rain,Null
1769921,5889649,423,,521122,0,0,0,2,0,East,2009/2010,SH 22,BYCROFT ROAD,,Non-Injury Crash,Yes,2009,0,West,0,0,0,Hill Road,0,,0,,1,Overcast,812600,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1836220,5859975,424,,534300,0,,0,1,,North,2008/2009,SH 2,MARSHALL ST,,Non-Injury Crash,Yes,2009,,North,,0,,Flat,,,,,,Overcast,1070100,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,12,Hauraki District,Unknown,,,,,1,0,Urban,0,,,Fine,Null
1755388,5928957,425,,508320,0,,0,1,,Null,2009/2010,TRISTRAM AVENUE,WAIRAU ROAD,,Non-Injury Crash,No,2009,,West,,0,,Flat,,Labour Weekend,,,,Overcast,196700,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,None,0,0,,76,Auckland,Traffic Signals,,,,,1,0,Urban,0,,,Fine,Null
1757129,5920892,426,,514101,0,0,1,1,0,West,2008/2009,FANSHAWE ST,HOBSON ST,,Non-Injury Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Bright sun,433003,0,0,0,5,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1754867,5915532,427,,517703,0,0,0,2,0,East,2009/2010,LAMBETH ROAD,SANDRINGHAM ROAD,,Non-Injury Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Dark,538600,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758939,5913155,428,,519820,0,0,0,2,0,South,2008/2009,ONEHUNGA MALL,MOUNT SMART ROAD,,Non-Injury Crash,No,2009,0,South,0,0,0,Flat,0,,0,,0,Dark,599100,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1818823,5827657,429,,534500,0,0,0,0,0,South,2009/2010,SH 26,PIAKO ROAD,,Non-Injury Crash,Yes,2009,0,South,0,0,0,Flat,0,,0,,0,Dark,1091100,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,15,Matamata-Piako District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1758297,5917714,430,,515700,0,,0,3,,South,2008/2009,SH 1N,GILLIES OFF SBD,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Overcast,443300,0,0,0,3,,,0,,,,,,Auckland Region,Bridge,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Light rain,Null
1566758,5205559,431,,586306,0,0,0,1,0,Null,2008/2009,BLACKETT STREET,KING ST,,Minor Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Dark,2443500,1,0,0,1,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,59,Waimakariri District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1744191,5914752,432,,513013,0,,0,1,,Null,2009/2010,PARRS CROSS ROAD,PINE AVENUE E,,Non-Injury Crash,No,2009,,West,,0,,Hill Road,,,,,,Overcast,281300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,1,,,Light rain,Null
1755377,5930356,433,,508520,0,,0,2,,North,2009/2010,SUNNYNOOK ROAD,BECROFT DRIVE,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,192800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1765735,5906736,434,,522301,0,,0,2,,Null,2009/2010,SUTTON CRESCENT,GREAT SOUTH ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Dark,667500,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1801817,5815063,435,,530200,0,,0,1,,Null,2008/2009,GREY ST,BEALE ST,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,896800,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,1,,,Mist or Fog,Null
1258560,5115127,436,,585325,0,0,0,0,0,North,2009/2010,HAAST JACKSON BAY ROAD,ARAWHATA RIV BR,,Minor Crash,No,2009,0,South,0,0,0,Flat,0,,0,,0,Dark,2416500,1,0,0,2,0,0,0,0,0,,0,0,West Coast Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,57,Westland District,Unknown,0,0,0,1,0,0,Open,1,0,0,Fine,Null
2035875,5709113,437,,544600,0,0,0,1,0,South,2008/2009,STANLEY ROAD,SCHOOL ROAD,,Non-Injury Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Dark,1369500,0,0,0,2,0,0,0,0,1,,0,0,Gisborne Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,28,Gisborne District,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1759265,5906547,438,,524200,0,,0,2,,Null,2008/2009,KIRKBRIDE ROAD,SH 20A,,Non-Injury Crash,Yes,2009,,East,,0,,Flat,,,,,,Dark,726400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Light rain,Null
1758111,5920471,439,,514103,0,,0,2,,North,2009/2010,ANZAC AVENUE,PARLIAMENT ST,,Non-Injury Crash,No,2009,,North,,0,,Hill Road,,,,,,Bright sun,438406,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1763940,5910045,440,,521901,0,0,0,2,0,South,2009/2010,GREAT SOUTH ROAD,PRINCES ST,,Non-Injury Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Bright sun,782600,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1745473,5920553,441,,513301,0,,1,1,,North,2008/2009,LINCOLN ROAD,TRIANGLE ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,230301,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1757103,5927076,442,,507900,0,,0,2,,North,2008/2009,TAHAROTO ROAD,DOMINION ST,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Overcast,303800,0,0,0,6,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1797455,5815189,443,,528601,0,0,0,2,0,Null,2009/2010,COURTNEY AVENUE,ABERDEEN DRIVE,,Non-Injury Crash,No,2009,0,North,0,0,0,Flat,0,,0,,0,Bright sun,919700,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,16,Hamilton City,Give way,0,0,0,0,0,0,Urban,0,1,0,Fine,Null
1876745,5818523,444,,537601,0,,0,1,,West,2008/2009,SH 29,OROPI ROAD,,Non-Injury Crash,Yes,2009,,West,,0,,Flat,,,,,,Bright sun,1177500,0,0,1,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,23,Tauranga City,Give way,,,,,0,0,Open,0,,,Fine,Null
1756108,5923769,445,,509800,0,,0,1,,South,2008/2009,SH 1N,NORTHERN BUSWAY,,Non-Injury Crash,Yes,2009,,South,,0,,Hill Road,,,,,,Dark,358800,0,0,0,3,,,0,,,,,,Auckland Region,Bridge,1-way,Sealed,,0,0,,80,,On,1,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Heavy rain,Null
1297278,4894047,446,,610033,0,0,0,1,1,Null,2009/2010,SH 90,DYNES ROAD WEST,,Minor Crash,Yes,2009,0,West,0,0,0,Flat,0,,0,,0,Dark,3003402,1,0,0,2,0,0,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,74,Gore District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1750380,5913767,447,,511303,0,,0,2,,Null,2009/2010,CLARK ST,WARD ST,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Overcast,265100,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1745488,5916684,448,,510800,0,0,0,2,0,West,2008/2009,CRANWELL ST,CATHERINE ST,,Non-Injury Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Overcast,243200,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1789911,5762930,449,,531731,0,0,0,0,1,South,2008/2009,SH 3,MANGARINO ROAD,,Non-Injury Crash,Yes,2009,0,South,0,0,0,Flat,0,,0,,0,Dark,1020800,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,20,Waitomo District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1698750,6076032,450,,501620,0,,0,1,,North,2008/2009,SH 1N,CALLAGHAN ROAD,,Non-Injury Crash,Yes,2009,,South,,0,,Flat,,,,,,Dark,45100,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,1,Far North District,Unknown,,,,,0,0,Open,0,,,Heavy rain,Null
1568063,5178271,451,,594800,0,,0,2,,Null,2008/2009,SH 76,LINCOLN ROAD OBR,,Fatal Crash,Yes,2009,,East,,1,,Flat,,,,,,Twilight,2638600,1,0,0,2,,,0,,,,,,Canterbury Region,Bridge,2-way,Sealed,,0,0,,100,,Off,0,0,,60,Christchurch City,Unknown,,,,,0,0,Open,0,,,Fine,Null
1772754,5915091,452,,521501,0,0,0,1,0,West,2008/2009,SELWYN ROAD,SALE ST,,Non-Injury Crash,No,2009,0,West,0,0,0,Hill Road,0,,0,,0,Dark,652200,0,0,0,2,0,0,0,0,0,,1,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1795250,5810675,453,,527820,0,0,0,0,0,North,2009/2010,TUHIKARAMEA ROAD,KOROMATUA ROAD,,Non-Injury Crash,No,2009,0,North,0,0,1,Flat,0,,0,,0,Overcast,979604,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,16,Hamilton City,Nil,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1767059,5910536,454,,523112,0,,0,2,,South,2009/2010,HIGHBROOK DRIVE,BUSINESS PARADE SOUTH,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Bright sun,711301,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1757448,5918760,455,,514302,0,0,0,1,0,North,2009/2010,SH 1N,MOUNTAIN OBR,,Non-Injury Crash,Yes,2009,0,South,0,0,0,Flat,1,,0,,0,Dark,442500,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,80,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1767639,5910391,456,,523112,0,,0,1,,Null,2008/2009,HIGHBROOK ROAD,RA ORA DRIVE,,Non-Injury Crash,No,2009,,West,,0,,Flat,,,,,,Dark,711405,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,70,,On,0,0,,76,Auckland,Give way,,,,,1,0,Urban,0,,,Heavy rain,Null
1762046,5920736,457,,516400,0,0,0,1,0,West,2009/2010,TAMAKI DRIVE,HAPIMANA ST,,Non-Injury Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Dark,498700,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,1,0,,76,Auckland,Nil,1,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1682166,6021372,458,,504502,0,0,0,1,0,West,2008/2009,ARAPOHUE ROAD,ROWLAND ROAD,,Non-Injury Crash,No,2009,0,West,0,0,0,Hill Road,0,,0,,0,Dark,122100,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,3,Kaipara District,Nil,0,0,0,1,0,0,Open,0,0,0,Heavy rain,Null
1757204,5925972,459,,507900,0,0,0,1,0,South,2008/2009,ESMONDE ON SBD,ESMONDE ROAD,,Non-Injury Crash,Yes,2009,0,South,0,0,0,Flat,1,,0,,0,Bright sun,304000,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,1-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1867980,5712665,460,,541720,0,,0,0,,North,2008/2009,KAKA ST,HUIA ST,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Overcast,1268400,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,21,Taupo District,Nil,,,,,0,0,Urban,1,,,Fine,Null
1283628,5140393,461,,585325,0,,0,1,,North,2008/2009,SH 6,HAAST RIV BR N ABUT,,Minor Crash,Yes,2009,,North,,0,,Flat,,,,,,Bright sun,2416700,1,0,0,2,,,0,,,,,,West Coast Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,57,Westland District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1763951,5909928,462,,521901,0,,0,0,,West,2009/2010,STATION ROAD,GREAT SOUTH ROAD,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Bright sun,784200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Urban,1,,,Fine,Null
1758210,5918712,463,,517400,0,0,0,2,0,North,2009/2010,GEORGE ST,CARLTON GORE ROAD,,Non-Injury Crash,No,2009,0,North,0,0,0,Hill Road,0,,0,,0,Dark,450400,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1756035,5918620,464,,515500,0,,0,2,,West,2009/2010,SH 16,NEWTON OBR,,Non-Injury Crash,Yes,2009,,West,,0,,Flat,,,,,,Dark,418700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1737836,5910220,465,45,513800,0,0,0,1,1,East,2008/2009,PIHA ROAD,ANAWHATA ROAD,,Non-Injury Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Bright sun,281902,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,76,Auckland,Unknown,0,0,0,1,0,0,Open,0,0,0,Fine,Null
1571550,5184147,466,,592701,0,0,0,1,0,Null,2008/2009,INNES ROAD,HILLS ROAD,,Minor Crash,No,2009,0,East,0,0,0,Flat,0,,0,,0,Overcast,2593600,1,0,0,3,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,60,Christchurch City,Traffic Signals,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1755388,5928957,467,,508320,0,,0,2,,Null,2009/2010,TRISTRAM AVENUE,WAIRAU ROAD,,Non-Injury Crash,No,2009,,South,,0,,Flat,,,,,,Overcast,196700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Traffic Signals,,,,,1,0,Urban,1,,,Fine,Null
1762480,5903638,468,,524604,0,,0,2,,Null,2009/2010,SH 20B,CAMPANA ROAD,,Non-Injury Crash,Yes,2009,,East,,0,,Flat,,,,,,Dark,781100,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Fine,Null
1799238,5815639,469,,528900,0,,0,2,,Null,2008/2009,EMPIRE ST,LAKE ROAD,,Non-Injury Crash,No,2009,,North,,0,,Flat,,,,,,Dark,913000,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1800735,5814935,470,,529700,0,0,0,2,0,Null,2009/2010,COLLINGWOOD ST,TRISTRAM ST,,Non-Injury Crash,No,2009,0,West,0,0,0,Flat,0,,0,,0,Overcast,911600,0,0,0,2,0,0,0,0,1,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,16,Hamilton City,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1756762,5918853,471,,514200,0,,0,1,,Null,2008/2009,NEWTON ROAD,UPPER QUEEN ST,,Non-Injury Crash,No,2009,,East,,0,,Hill Road,,,,,,Overcast,412700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,1,0,Urban,0,,,Fine,Null
1749935,5946262,472,,506001,0,0,0,2,0,South,2009/2010,SILVERDALE ST,CURLEY AVENUE,,Non-Injury Crash,No,2009,0,South,0,0,0,Flat,0,,0,,0,Overcast,175400,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1764194,5910135,473,,521801,0,,0,2,,East,2009/2010,PRINCES ST,ATKINSON AVENUE,,Non-Injury Crash,No,2009,,East,,0,,Flat,,,,,,Dark,786802,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1869430,5713309,474,,541730,0,0,0,0,0,South,2008/2009,TAHAREPA ROAD,HATEPE AVENUE,,Non-Injury Crash,No,2009,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,1270700,0,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,1,0,,21,Taupo District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
